id,changed_files,additions,deletions
MDExOlB1bGxSZXF1ZXN0MjEzMTE5MjE3,1,0,1
MDExOlB1bGxSZXF1ZXN0MTQ2MTkyMjMx,3,35,1
MDExOlB1bGxSZXF1ZXN0MTQ2MTkyMjMx,2,12,8
MDExOlB1bGxSZXF1ZXN0MTQ2MTc3NDU4,3,118,1
MDExOlB1bGxSZXF1ZXN0MTIzMzIyOTU3,4,7,4
MDExOlB1bGxSZXF1ZXN0MTIzMDQ1Mzcz,3,86,0
MDExOlB1bGxSZXF1ZXN0MTIzMDQ1Mzcz,2,4,1
MDExOlB1bGxSZXF1ZXN0MTIyOTIyMzY1,1,1,0
MDExOlB1bGxSZXF1ZXN0MTIyOTIyMzY1,3,30,1
MDExOlB1bGxSZXF1ZXN0MTIyOTIyMzY1,5,50,18
MDExOlB1bGxSZXF1ZXN0MTIyOTIyMzY1,1,0,2
MDExOlB1bGxSZXF1ZXN0MTIyODExNTI5,1,3,3
MDExOlB1bGxSZXF1ZXN0MTIyODExNTI5,14,152,7
MDExOlB1bGxSZXF1ZXN0MTIyODExNTI5,1,1,0
MDExOlB1bGxSZXF1ZXN0MTIyODA0NzI0,1,9,9
MDExOlB1bGxSZXF1ZXN0MTIyODA0NzI0,2,1,62
MDExOlB1bGxSZXF1ZXN0MTIyODA0NzI0,2,4,5
MDExOlB1bGxSZXF1ZXN0MTIyODA0NzI0,1,1,0
MDExOlB1bGxSZXF1ZXN0ODkyMjg5NzM=,3,143,6
MDExOlB1bGxSZXF1ZXN0NTkyODM2Mjc=,1,1,3
MDExOlB1bGxSZXF1ZXN0NTg1MTY4NjM=,1,1,1
MDExOlB1bGxSZXF1ZXN0MjgwNDg0NzQ=,1,10,0
MDExOlB1bGxSZXF1ZXN0MjM4NzMwNjE=,1,49,88
MDExOlB1bGxSZXF1ZXN0MjM4NzMwNjE=,1,20,15
MDExOlB1bGxSZXF1ZXN0MjM3MjE4NDE=,2,44,1
MDExOlB1bGxSZXF1ZXN0MjM3MjE4NDE=,2,53,1
MDExOlB1bGxSZXF1ZXN0MjM3MDY3ODk=,1,8,0
MDExOlB1bGxSZXF1ZXN0MjM3MDY3ODk=,3,133,49
MDExOlB1bGxSZXF1ZXN0MjM3MDY3ODk=,1,8,10
MDExOlB1bGxSZXF1ZXN0MjE5NjkyNzU=,3,525,1
MDExOlB1bGxSZXF1ZXN0MjE5NjkyNzU=,1,5,3
MDExOlB1bGxSZXF1ZXN0MjE5NjkyNzU=,1,24,5
MDExOlB1bGxSZXF1ZXN0MjE5NjkyNzU=,4,69,14
MDExOlB1bGxSZXF1ZXN0MjE5NjkyNzU=,1,49,11
MDExOlB1bGxSZXF1ZXN0MjE5NjkyNzU=,2,19,268
MDExOlB1bGxSZXF1ZXN0MjE5NjkyNzU=,1,3,1
MDExOlB1bGxSZXF1ZXN0MjE5NjkyNzU=,2,48,85
MDExOlB1bGxSZXF1ZXN0MjE5NjkyNzU=,1,161,203
MDExOlB1bGxSZXF1ZXN0MjE5NjkyNzU=,1,1,1
MDExOlB1bGxSZXF1ZXN0MjE5NjkyNzU=,1,1,1
MDExOlB1bGxSZXF1ZXN0MjE5NjkyNzU=,1,1,2
MDExOlB1bGxSZXF1ZXN0MjE5NjkyNzU=,1,2,0
MDExOlB1bGxSZXF1ZXN0MjE5NjkyNzU=,1,4,2
MDExOlB1bGxSZXF1ZXN0MjE3MjM1OTc=,4,104,0
MDExOlB1bGxSZXF1ZXN0MjE3MjM1OTc=,1,4,1
MDExOlB1bGxSZXF1ZXN0MjE3MjM1OTc=,1,2,1
MDExOlB1bGxSZXF1ZXN0MjE3MjM1OTc=,3,30,5
MDExOlB1bGxSZXF1ZXN0MjE3MjM1OTc=,1,1,0
MDExOlB1bGxSZXF1ZXN0MjE3MjM1OTc=,1,2,1
MDExOlB1bGxSZXF1ZXN0MjE3MjM1OTc=,1,2,1
MDExOlB1bGxSZXF1ZXN0MjE3MjM1OTc=,1,0,3
MDExOlB1bGxSZXF1ZXN0MjE3MjM1OTc=,1,18,3
MDExOlB1bGxSZXF1ZXN0MjE3MjM1OTc=,1,11,3
MDExOlB1bGxSZXF1ZXN0MjE3MjM1OTc=,1,1,1
MDExOlB1bGxSZXF1ZXN0MjE3MjM1OTc=,1,31,0
MDExOlB1bGxSZXF1ZXN0MjE3MjM1OTc=,1,30,10
MDExOlB1bGxSZXF1ZXN0MjE3MjM1OTc=,1,12,17
MDExOlB1bGxSZXF1ZXN0MjE3MjM1OTc=,1,2,2
MDExOlB1bGxSZXF1ZXN0MjE3MjM1OTc=,1,8,1
MDExOlB1bGxSZXF1ZXN0OTgyMTc5Nw==,1,2,1
MDExOlB1bGxSZXF1ZXN0OTM5MDcwNw==,2,5,6
MDExOlB1bGxSZXF1ZXN0NjA0NTMxNA==,2,17,0
MDExOlB1bGxSZXF1ZXN0NTQwOTU1MQ==,1,3,2
MDExOlB1bGxSZXF1ZXN0MjMwMjY4Nw==,1,2,1
MDExOlB1bGxSZXF1ZXN0MTgzNjIyNjcx,1,192,3
MDExOlB1bGxSZXF1ZXN0MTc3MTA2MDIw,2,6,3
MDExOlB1bGxSZXF1ZXN0MTc3MDkxNDYy,1,2,0
MDExOlB1bGxSZXF1ZXN0MTc2NjI0ODA2,7,70,0
MDExOlB1bGxSZXF1ZXN0MTc2NjI0ODA2,1,4,0
MDExOlB1bGxSZXF1ZXN0MTczODg5MDU2,3,21,5
MDExOlB1bGxSZXF1ZXN0MTczODg5MDU2,3,1,16
MDExOlB1bGxSZXF1ZXN0MTczODg5MDU2,2,12,4
MDExOlB1bGxSZXF1ZXN0MTczODg5MDU2,1,10,4
MDExOlB1bGxSZXF1ZXN0OTg0OTE2ODI=,1,2,2
MDExOlB1bGxSZXF1ZXN0ODQ1ODEyMzI=,1,14,3
MDExOlB1bGxSZXF1ZXN0ODQ1ODEyMzI=,1,6,0
MDExOlB1bGxSZXF1ZXN0ODQ1ODEyMzI=,1,4,3
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,3,3,3
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,9,9,0
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,1,4,1
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,4,28,43
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,2,176,0
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,2,12,3
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,2,215,2
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,1,0,0
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,4,1,11
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,1,1,1
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,1,1,1
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,2,7,19
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,1,2,2
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,1,7,0
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,1,10,8
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,1,2,2
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,1,4,1
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,1,1,0
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,4,0,68
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,6,0,224
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,1,5,0
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,1,11,11
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,2,20,14
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,1,1,1
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,1,14,0
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,1,127,2
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,1,3,0
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,1,11,0
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,1,3,0
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,1,128,2
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,1,30,0
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,1,1,1
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,1,1,1
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,2,22,1
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,2,4,4
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,1,1,1
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,1,6,0
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,2,28,10
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,1,3,0
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,1,1,1
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,1,1,1
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,1,0,3
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,2,10,28
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,2,27,2
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,1,2,4
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,1,2,2
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,1,1,1
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,17,22,16
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,1,1,1
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,1,1,1
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,1,1,1
MDExOlB1bGxSZXF1ZXN0ODQxNTM5NDY=,9,9,9
MDExOlB1bGxSZXF1ZXN0NTk2NTE5NTU=,1,3,3
MDExOlB1bGxSZXF1ZXN0NTg5ODY1MTQ=,6,70,51
MDExOlB1bGxSZXF1ZXN0NDg5NTY4MjA=,2,3,2
MDExOlB1bGxSZXF1ZXN0NDg5NTY2MjA=,2,2,1
MDExOlB1bGxSZXF1ZXN0NDg5NTYyOTI=,2,2,1
MDExOlB1bGxSZXF1ZXN0NDg5NTYxMjI=,6,341,294
MDExOlB1bGxSZXF1ZXN0NDg5NTYxMjI=,3,9,10
MDExOlB1bGxSZXF1ZXN0Mzc2MjYzMjk=,2,5,0
MDExOlB1bGxSZXF1ZXN0MzYwOTMxODY=,1,8,4
MDExOlB1bGxSZXF1ZXN0MzQ3Mjc2Nzc=,1,10,9
MDExOlB1bGxSZXF1ZXN0MzA4ODA2OTA=,3,3,2
MDExOlB1bGxSZXF1ZXN0MzA4ODA2OTA=,3,46,22
MDExOlB1bGxSZXF1ZXN0MzA0MDY0NTE=,2,4,4
MDExOlB1bGxSZXF1ZXN0Mjc0NTk4NDI=,1,3,3
MDExOlB1bGxSZXF1ZXN0MTg3NTQyOTk=,1,1,1
MDExOlB1bGxSZXF1ZXN0MTgyMjg4NzU=,1,7,0
MDExOlB1bGxSZXF1ZXN0MTgyMTgzNjA=,8,70,69
MDExOlB1bGxSZXF1ZXN0MTgyMTgzNjA=,12,195,194
MDExOlB1bGxSZXF1ZXN0MTgyMTgzNjA=,2,5,5
MDExOlB1bGxSZXF1ZXN0MTgyMTgzNjA=,2,6,6
MDExOlB1bGxSZXF1ZXN0MTgyMTgzNjA=,3,7,7
MDExOlB1bGxSZXF1ZXN0MTgyMTgzNjA=,2,6,6
MDExOlB1bGxSZXF1ZXN0MTgyMTgzNjA=,1,1,1
MDExOlB1bGxSZXF1ZXN0MTgyMTgzNjA=,2,3,3
MDExOlB1bGxSZXF1ZXN0MTgyMTgzNjA=,1,75,75
MDExOlB1bGxSZXF1ZXN0MTgyMTgzNjA=,1,1,1
MDExOlB1bGxSZXF1ZXN0MTgyMTgzNjA=,1,48,48
MDExOlB1bGxSZXF1ZXN0MTgyMTgzNjA=,1,30,30
MDExOlB1bGxSZXF1ZXN0MTgyMTgzNjA=,1,33,33
MDExOlB1bGxSZXF1ZXN0MTgyMTgzNjA=,1,30,30
MDExOlB1bGxSZXF1ZXN0MTgyMTgzNjA=,1,144,144
MDExOlB1bGxSZXF1ZXN0MTgyMTgzNjA=,1,42,41
MDExOlB1bGxSZXF1ZXN0MTgyMTgzNjA=,1,4,4
MDExOlB1bGxSZXF1ZXN0MTgyMTgzNjA=,1,1,1
MDExOlB1bGxSZXF1ZXN0MTgyMTgzNjA=,1,5,5
MDExOlB1bGxSZXF1ZXN0MTgyMTgzNjA=,1,84,84
MDExOlB1bGxSZXF1ZXN0MTgyMTgzNjA=,1,9,9
MDExOlB1bGxSZXF1ZXN0MTgyMTgzNjA=,9,27,27
MDExOlB1bGxSZXF1ZXN0MTgyMTgzNjA=,1,10,10
MDExOlB1bGxSZXF1ZXN0MTgyMTgzNjA=,2,41,41
MDExOlB1bGxSZXF1ZXN0MTgyMTgzNjA=,1,7,7
MDExOlB1bGxSZXF1ZXN0MTgyMTgzNjA=,1,1,1
MDExOlB1bGxSZXF1ZXN0MTgyMTgzNjA=,1,1,1
MDExOlB1bGxSZXF1ZXN0MTM0NzY3OTA=,1,1,1
MDExOlB1bGxSZXF1ZXN0MjIwNzIzMg==,1,1,1
MDExOlB1bGxSZXF1ZXN0MTQ5NDAwNw==,1,1,1
MDExOlB1bGxSZXF1ZXN0MTE5MTc2Nw==,1,68,0
MDExOlB1bGxSZXF1ZXN0MTE5MTc2Nw==,1,1,1
MDExOlB1bGxSZXF1ZXN0MTE5MTc2Nw==,1,1,1
MDExOlB1bGxSZXF1ZXN0MTE5MTc2Nw==,2,11,9
MDExOlB1bGxSZXF1ZXN0MTE5MTc2Nw==,1,1,1
MDExOlB1bGxSZXF1ZXN0MTE5MTc2Nw==,8,189,54
MDExOlB1bGxSZXF1ZXN0MTE5MTc2Nw==,1,1,4
MDExOlB1bGxSZXF1ZXN0MTE5MTc2Nw==,2,41,6
MDExOlB1bGxSZXF1ZXN0MTE5MTc2Nw==,1,1,0
MDExOlB1bGxSZXF1ZXN0MTE5MTc2Nw==,9,270,251
MDExOlB1bGxSZXF1ZXN0MTE5MTc2Nw==,2,2,2
MDExOlB1bGxSZXF1ZXN0MTE5MTc2Nw==,2,7,17
MDExOlB1bGxSZXF1ZXN0MTE5MTc2Nw==,1,42,51
MDExOlB1bGxSZXF1ZXN0MTE5MTc2Nw==,4,25,38
MDExOlB1bGxSZXF1ZXN0MTE5MTc2Nw==,1,1,1
MDExOlB1bGxSZXF1ZXN0MTE5MTc2Nw==,1,16,12
MDExOlB1bGxSZXF1ZXN0MTE4NTg1MA==,1,1,1
MDExOlB1bGxSZXF1ZXN0OTI2MTA0,6,88,0
MDExOlB1bGxSZXF1ZXN0NjQzMDgz,2,18,9
MDExOlB1bGxSZXF1ZXN0NjQyNjE1,8,415,400
MDExOlB1bGxSZXF1ZXN0NjQyNjE1,1,4,4
MDExOlB1bGxSZXF1ZXN0NjQyNjE1,1,11,10
MDExOlB1bGxSZXF1ZXN0NjQyMzMw,1,99,81
MDExOlB1bGxSZXF1ZXN0NjQyMTAx,1,170,146
MDExOlB1bGxSZXF1ZXN0NjQxNzUw,1,58,55
MDExOlB1bGxSZXF1ZXN0NjQxNzMz,1,129,98
MDExOlB1bGxSZXF1ZXN0NjM5MzMw,2,81,76
MDExOlB1bGxSZXF1ZXN0NjM5Mjc2,1,71,57
MDExOlB1bGxSZXF1ZXN0NjM5MjI0,1,89,80
MDExOlB1bGxSZXF1ZXN0NjM5MTcx,1,114,97
MDExOlB1bGxSZXF1ZXN0NjM5MDg3,1,11,7
MDExOlB1bGxSZXF1ZXN0NjM5MDYx,1,9,9
MDExOlB1bGxSZXF1ZXN0NjM4NDA2,4,79,79
MDExOlB1bGxSZXF1ZXN0NjM4NDA2,2,41,38
MDExOlB1bGxSZXF1ZXN0NjM4NDA2,1,61,58
MDExOlB1bGxSZXF1ZXN0NjM4NDA2,3,46,42
MDExOlB1bGxSZXF1ZXN0MzE2NDI3,1,3,0
MDExOlB1bGxSZXF1ZXN0MzE1MTQ5,1,3,2
MDExOlB1bGxSZXF1ZXN0MTIzNjIy,1,5,1
MDExOlB1bGxSZXF1ZXN0NTU2NTQ=,6,4,4
MDExOlB1bGxSZXF1ZXN0NTQ5Mzg=,3,1,1
MDExOlB1bGxSZXF1ZXN0NTA3OTA=,1,4,4
MDExOlB1bGxSZXF1ZXN0MTUzNjg1Njc2,1,1,0
MDExOlB1bGxSZXF1ZXN0OTI2OTc4Njc=,2,17,5
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,6,204,743
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,1,21,224
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,1,13,8
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,1,5,0
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,4,36,4
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,1,1412,0
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,1,16,6
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,1,6,0
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,7,64,101
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,1,9,62
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,1,4,0
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,5,7,2
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,9,74,807
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,2,16,13
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,1,2,1
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,3,2,5
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,2,2,2
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,1,3,1
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,3,3,0
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,30,1866,1949
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,1,2,1
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,6,10,8
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,2,1,2
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,2,1239,0
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,3,61,0
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,1,2,2
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,1,160,0
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,1,29,28
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,1,10,0
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,9,1474,4
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,1,0,36
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,1,1,1
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,2,1,37
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,39,3308,1954
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,1,1,0
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,1,667,0
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,1,4,3
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,1,4,0
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,2,8,3
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,1,7,0
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,1,7,0
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,5,683,3
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,1,1,1
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,1,1,1
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,1,1,1
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,1,25,0
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,1,1,1
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,2,26,1
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,1,1,1
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,1,13,8
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,2,14,9
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,4,40,10
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,2,4,4
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,6,25,25
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,2,5,0
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,9,34,29
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,1,3,3
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,1,19,0
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,1,888,0
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,1,32,12
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,1,5,0
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,4,947,15
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,1,1,1
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,1,1,1
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,2,2,2
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,14,982,45
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,1,4,4
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,1,61,0
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,1,4,5
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,1,0,1
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,1,9,9
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,2,75,16
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,1,5,0
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,1,1,1
MDExOlB1bGxSZXF1ZXN0OTI2OTc2NDg=,4,81,17
MDExOlB1bGxSZXF1ZXN0MjU1NDYyNjc=,1,6,14
MDExOlB1bGxSZXF1ZXN0MjU1NDYyNjc=,1,12,8
MDExOlB1bGxSZXF1ZXN0MjU1NDYyNjc=,1,1,1
MDExOlB1bGxSZXF1ZXN0MjU1NDYyNjc=,1,1,1
MDExOlB1bGxSZXF1ZXN0MjI1MTE5NzQ=,1,2,2
MDExOlB1bGxSZXF1ZXN0NDk0MDQ4,1,1,1
MDExOlB1bGxSZXF1ZXN0NDk0MDQ4,1,1,1
MDExOlB1bGxSZXF1ZXN0NDk0MDQ4,1,1,1
MDExOlB1bGxSZXF1ZXN0NDgzMDQ5,1,1,1
MDExOlB1bGxSZXF1ZXN0NDM3NDM2,2,4,2
MDExOlB1bGxSZXF1ZXN0NDI0ODI=,1,11,1
MDExOlB1bGxSZXF1ZXN0NDI0ODI=,1,2,2
MDExOlB1bGxSZXF1ZXN0MjUzMzg4NDA0,1,10,1
MDExOlB1bGxSZXF1ZXN0MjMyNzM3MTk5,1,6,5
MDExOlB1bGxSZXF1ZXN0MjI4MzM1NTkw,1,5,0
MDExOlB1bGxSZXF1ZXN0MjE0MTcwNjA3,1,17,11
MDExOlB1bGxSZXF1ZXN0MTMzODI0MzY2,1,18,12
MDExOlB1bGxSZXF1ZXN0MTMyNDk3MTgw,1,5,5
MDExOlB1bGxSZXF1ZXN0ODk5MDE5MTA=,1,5,0
MDExOlB1bGxSZXF1ZXN0ODk4OTg1NDk=,1,25,19
MDExOlB1bGxSZXF1ZXN0NDg0NzgzMzk=,1,7,1
MDExOlB1bGxSZXF1ZXN0NDgzOTY1NDk=,1,6,1
MDExOlB1bGxSZXF1ZXN0NDgzOTYzODc=,1,1,1
MDExOlB1bGxSZXF1ZXN0NDUzNDg0NDc=,2,20,3
MDExOlB1bGxSZXF1ZXN0NDUzNDg0NDc=,1,1,0
MDExOlB1bGxSZXF1ZXN0NDUyNDI3MTg=,2,10,4
MDExOlB1bGxSZXF1ZXN0MzcyOTgwNjc=,1,99,119
MDExOlB1bGxSZXF1ZXN0MjkzMDc2MjY=,1,1,1
MDExOlB1bGxSZXF1ZXN0NzI5MzYxNA==,2,6,0
MDExOlB1bGxSZXF1ZXN0NDM1MTE5NjI5,1,9,2
MDExOlB1bGxSZXF1ZXN0NDE2NDAwNjIx,1,2,1
MDExOlB1bGxSZXF1ZXN0NDE1MTg5MTk3,1,2,0
MDExOlB1bGxSZXF1ZXN0MzEyNjc1NTQz,0,0,0
MDExOlB1bGxSZXF1ZXN0MzEyNjc1NTQz,0,0,0
MDExOlB1bGxSZXF1ZXN0MzEyNjc1NTQz,0,0,0
MDExOlB1bGxSZXF1ZXN0MzEyNjc1NTQz,1,3,0
MDExOlB1bGxSZXF1ZXN0MzEyNjc1NTQz,0,0,0
MDExOlB1bGxSZXF1ZXN0MzEyNjc1NTQz,0,0,0
MDExOlB1bGxSZXF1ZXN0MzEyNjc1NTQz,0,0,0
MDExOlB1bGxSZXF1ZXN0MzEyNjc1NTQz,0,0,0
MDExOlB1bGxSZXF1ZXN0MzEyNjc1NTQz,0,0,0
MDExOlB1bGxSZXF1ZXN0MzEyNjc1NTQz,0,0,0
MDExOlB1bGxSZXF1ZXN0MzEyNjc1NTQz,0,0,0
MDExOlB1bGxSZXF1ZXN0MzEyNjc1NTQz,0,0,0
MDExOlB1bGxSZXF1ZXN0MzEyNjc1NTQz,1,3,2
MDExOlB1bGxSZXF1ZXN0MzEyNjc1NTQz,0,0,0
MDExOlB1bGxSZXF1ZXN0MzEyNjc1NTQz,0,0,0
MDExOlB1bGxSZXF1ZXN0MzEyNjc1NTQz,0,0,0
MDExOlB1bGxSZXF1ZXN0MzEyNjc1NTQz,2,3,2
MDExOlB1bGxSZXF1ZXN0MzEyNjc1NTQz,1,1,1
MDExOlB1bGxSZXF1ZXN0MzEyNjc1NTQz,1,1,1
MDExOlB1bGxSZXF1ZXN0MzEyNjc1NTQz,1,0,1
MDExOlB1bGxSZXF1ZXN0MzEyNjc1NTQz,0,0,0
MDExOlB1bGxSZXF1ZXN0MzEyNjc1NTQz,0,0,0
MDExOlB1bGxSZXF1ZXN0MzEyNjc1NTQz,1,2,1
MDExOlB1bGxSZXF1ZXN0MzEyNjc1NTQz,1,1,1
MDExOlB1bGxSZXF1ZXN0MzExMzg4NDc0,0,0,0
MDExOlB1bGxSZXF1ZXN0MzExMzg4NDc0,0,0,0
MDExOlB1bGxSZXF1ZXN0MzExMzg4NDc0,0,0,0
MDExOlB1bGxSZXF1ZXN0MzExMzg4NDc0,1,3,0
MDExOlB1bGxSZXF1ZXN0MzExMzg4NDc0,0,0,0
MDExOlB1bGxSZXF1ZXN0MzExMzg4NDc0,0,0,0
MDExOlB1bGxSZXF1ZXN0MzExMzg4NDc0,0,0,0
MDExOlB1bGxSZXF1ZXN0MzExMzg4NDc0,0,0,0
MDExOlB1bGxSZXF1ZXN0MzExMzg4NDc0,0,0,0
MDExOlB1bGxSZXF1ZXN0MzExMzg4NDc0,0,0,0
MDExOlB1bGxSZXF1ZXN0MzExMzg4NDc0,0,0,0
MDExOlB1bGxSZXF1ZXN0MzExMzg4NDc0,0,0,0
